Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status
C06170,Sales Executive,Tech,Referral,2025-02-08,2025-02-12,2025-02-15,,,Hired
C06171,Marketing Specialist,Sales,Naukri,2024-12-29,2024-12-31,2025-01-14,2025-01-16,,Rejected
C06172,Data Scientist,Sales,AngelList,2024-04-19,2024-04-29,2024-04-30,2024-05-08,2024-05-10,Hired
C06173,Sales Executive,Product,Naukri,2025-04-24,,,,,Rejected
C06174,Data Scientist,Sales,AngelList,2024-07-23,2024-07-25,2024-08-02,2024-08-03,2024-08-09,Hired
C06175,Marketing Specialist,Marketing,Company Website,2024-10-03,2024-10-07,2024-10-10,,,Hired
C06176,Software Engineer,Sales,Referral,2024-12-22,2024-12-31,2025-01-02,2025-01-09,2025-01-18,Hired
C06177,Product Manager,Tech,LinkedIn,2024-10-13,2024-10-14,2024-10-23,2024-10-27,2024-11-01,Hired
C06178,Data Scientist,Marketing,Referral,2025-08-06,2025-08-10,2025-08-24,2025-08-29,,Rejected
C06179,Marketing Specialist,HR,Referral,2024-07-28,2024-08-05,2024-08-13,,,Hired
C06180,Software Engineer,Tech,Company Website,2025-04-14,2025-04-22,,,,Hired
C06181,Data Scientist,Sales,Naukri,2025-05-08,2025-05-18,2025-05-21,2025-05-23,,Rejected
C06182,Software Engineer,Marketing,Naukri,2025-02-05,2025-02-08,2025-02-09,2025-02-11,,Dropped
C06183,Product Manager,HR,AngelList,9999-99-99,2023-12-17,2023-12-24,,,Hired
C06184,HR Manager,HR,LinkedIn,2025-01-27,2025-01-30,2025-02-04,2025-02-05,,Rejected
C06185,Product Manager,Product,Naukri,2024-10-30,2024-11-06,2024-11-17,2024-11-24,,Rejected
C06186,Marketing Specialist,Sales,Referral,2025-05-05,,,,,Rejected
C06187,HR Manager,Product,Naukri,2024-12-07,2024-12-14,2024-12-16,,,Dropped
C06188,HR Manager,HR,Referral,2024-12-16,2024-12-25,2024-12-27,,,Rejected
C06189,Sales Executive,Product,Referral,2025-03-07,2025-03-08,,,,Hired
C06190,Data Scientist,Tech,LinkedIn,2025-04-06,2025-04-09,,,,Dropped
C06191,Sales Executive,Marketing,Company Website,2025-02-24,2025-03-04,2025-03-09,2025-03-10,,Rejected
C06192,Software Engineer,HR,Referral,2025-07-07,2025-07-12,,,,Dropped
C06193,Marketing Specialist,Sales,Referral,2023-12-29,2024-01-05,2024-01-08,2024-01-15,,Dropped
C06194,Marketing Specialist,Product,Referral,2024-03-16,,,,,Hired
C06195,Software Engineer,Product,AngelList,2023-12-31,2024-01-04,,,,Rejected
C06196,Software Engineer,Sales,Referral,2023-11-17,2023-11-25,,,,Hired
C06197,Sales Executive,Product,Naukri,2024-06-11,2024-06-18,2024-06-30,,,Hired
C06198,Product Manager,Product,Naukri,2024-10-25,2024-10-29,,,,Dropped
C06199,Marketing Specialist,Sales,AngelList,2025-05-10,2025-05-18,2025-05-22,2025-05-30,,Dropped
C06200,Sales Executive,Tech,LinkedIn,2024-07-27,2024-08-06,2024-08-14,2024-08-22,,Dropped
C06201,Sales Executive,HR,Company Website,2024-05-07,2024-05-10,2024-05-22,,,Rejected
C06202,Product Manager,Tech,Referral,2025-02-26,2025-03-06,2025-03-19,2025-03-22,,Rejected
C06203,Product Manager,Sales,Referral,2025-06-09,2025-06-17,2025-06-30,2025-07-02,,Rejected
C06204,Product Manager,Sales,Company Website,2023-11-14,2023-11-23,,,,Rejected
C06205,Data Scientist,Marketing,Referral,2023-11-25,2023-11-28,2023-12-10,2023-12-19,2024-01-03,Hired
C06206,Sales Executive,HR,Company Website,2025-03-31,2025-04-10,2025-04-15,2025-04-24,2025-04-27,Hired
C06207,Data Scientist,HR,AngelList,2024-02-01,2024-02-02,2024-02-11,,,Dropped
C06208,HR Manager,Sales,Company Website,2024-04-07,2024-04-13,2024-04-15,2024-04-20,,Dropped
C06209,HR Manager,Marketing,AngelList,2025-04-23,2025-05-02,2025-05-16,2025-05-19,2025-05-30,Hired
C06210,Sales Executive,HR,Referral,2023-10-21,2023-10-28,2023-11-02,2023-11-03,,Rejected
C06211,Software Engineer,Marketing,Referral,2024-11-28,2024-12-01,2024-12-03,2024-12-10,,Rejected
C06212,Product Manager,Sales,LinkedIn,2023-09-22,2023-09-29,2023-10-10,2023-10-19,2023-11-02,Hired
C06213,Data Scientist,Sales,Naukri,2023-10-28,2023-10-30,2023-10-31,2023-11-02,2023-11-14,Hired
C06214,HR Manager,HR,Company Website,2024-02-22,2024-03-02,,,,Rejected
C06215,Sales Executive,Sales,LinkedIn,2025-07-28,2025-08-04,2025-08-09,2025-08-17,2025-08-18,Hired
C06216,Software Engineer,Sales,Naukri,2025-02-12,2025-02-22,2025-02-25,2025-02-28,,Dropped
C06217,Sales Executive,Product,AngelList,2024-09-04,2024-09-08,2024-09-16,2024-09-23,2024-10-05,Hired
C06218,Software Engineer,Tech,LinkedIn,2025-06-15,2025-06-24,,,,Rejected
C06219,Sales Executive,HR,LinkedIn,2025-07-06,2025-07-15,2025-07-22,2025-07-26,,Dropped
C06220,Product Manager,Tech,Referral,2024-09-05,2024-09-09,2024-09-24,,,Hired
C06221,Product Manager,Marketing,LinkedIn,2025-05-06,2025-05-07,2025-05-16,2025-05-23,,Dropped
C06222,Software Engineer,Marketing,Company Website,2024-05-12,2024-05-21,2024-05-31,2024-06-03,2024-06-13,Hired
C06223,Sales Executive,Marketing,AngelList,2023-09-19,2023-09-20,2023-09-21,,,Hired
C06224,Product Manager,Marketing,Company Website,2024-10-23,2024-10-25,2024-10-26,2024-11-02,,Dropped
C06225,Sales Executive,Tech,Company Website,2024-09-15,2024-09-16,2024-09-25,,,Rejected
C06226,Sales Executive,Product,Referral,2025-07-25,2025-07-28,2025-08-01,2025-08-10,2025-08-13,Hired
C06227,Product Manager,Tech,AngelList,2024-10-01,2024-10-10,2024-10-14,,,Rejected
C06228,Marketing Specialist,Product,Naukri,2024-04-30,2024-05-08,,,,Dropped
C06229,HR Manager,Sales,Naukri,2025-04-27,2025-05-04,2025-05-11,2025-05-12,,Dropped
C06230,HR Manager,Tech,Naukri,2025-06-26,2025-07-05,2025-07-17,,,Hired
C06231,Sales Executive,Product,AngelList,2025-06-11,2025-06-13,2025-06-22,2025-06-28,,Dropped
C06232,HR Manager,Marketing,AngelList,2024-12-19,2024-12-29,2024-12-31,2025-01-08,,Dropped
C06233,Data Scientist,Tech,Naukri,2025-01-15,2025-01-21,2025-02-01,2025-02-05,,Rejected
C06234,Product Manager,Product,AngelList,2025-05-29,2025-05-31,2025-06-02,2025-06-11,,Dropped
C06235,HR Manager,Sales,LinkedIn,2023-09-30,2023-10-07,2023-10-18,2023-10-23,,Rejected
C06236,Marketing Specialist,Product,AngelList,2024-01-27,2024-01-31,2024-02-12,,,Hired
C06237,HR Manager,Marketing,Referral,2024-02-15,,,,,Dropped
C06238,Sales Executive,Sales,Referral,2025-08-18,2025-08-21,2025-08-29,2025-09-03,,Dropped
C06239,Software Engineer,Product,Company Website,2023-12-30,2024-01-06,2024-01-20,,,Rejected
C06240,HR Manager,Sales,Naukri,2024-08-01,2024-08-07,2024-08-18,,,Hired
C06241,Software Engineer,Tech,LinkedIn,2024-07-18,2024-07-19,2024-07-26,2024-07-27,,Rejected
C06242,Product Manager,Tech,Naukri,2023-10-23,2023-11-01,2023-11-08,2023-11-10,,Dropped
C06243,Software Engineer,Product,LinkedIn,2023-12-05,2023-12-14,,,,Rejected
C06244,HR Manager,Tech,AngelList,2023-11-25,2023-12-02,2023-12-16,2023-12-24,,Rejected
C06245,Marketing Specialist,Product,Referral,2024-11-14,2024-11-22,2024-12-01,2024-12-04,,Rejected
C06246,Data Scientist,Tech,AngelList,2024-11-22,2024-11-30,2024-12-12,,,Rejected
C06247,Marketing Specialist,Product,Company Website,2023-12-01,2023-12-09,2023-12-11,2023-12-21,2024-01-04,Hired
C06248,Marketing Specialist,HR,AngelList,2025-08-21,2025-08-31,2025-09-14,2025-09-17,,Rejected
C06249,Data Scientist,Product,Naukri,2023-09-15,2023-09-20,2023-10-01,2023-10-10,,Rejected
C06250,Product Manager,Tech,AngelList,2025-08-21,2025-08-30,2025-09-03,2025-09-10,2025-09-28,Hired
C06251,HR Manager,Product,AngelList,2025-07-27,2025-08-01,2025-08-13,2025-08-20,2025-09-06,Hired
C06252,Product Manager,Marketing,Company Website,2024-08-25,2024-08-30,2024-09-14,2024-09-20,,Dropped
C06253,Sales Executive,Product,Naukri,2024-11-10,2024-11-18,,,,Dropped
C06254,Sales Executive,HR,LinkedIn,2024-04-01,2024-04-07,2024-04-19,2024-04-29,,Dropped
C06255,Software Engineer,Tech,Referral,2025-08-05,2025-08-08,2025-08-14,2025-08-16,2025-08-23,Hired
C06256,Marketing Specialist,Marketing,AngelList,2024-04-10,2024-04-13,2024-04-24,,,Rejected
C06257,Product Manager,Sales,AngelList,2024-01-17,2024-01-25,2024-02-01,,,Rejected
C06258,Data Scientist,Marketing,LinkedIn,2025-04-12,2025-04-19,2025-05-02,2025-05-12,2025-05-28,Hired
C06259,Product Manager,Marketing,LinkedIn,2025-03-04,2025-03-14,2025-03-23,2025-03-30,2025-04-11,Hired
C06260,Software Engineer,HR,LinkedIn,2024-04-20,2024-04-27,2024-05-11,2024-05-20,,Rejected
C06261,HR Manager,Sales,Company Website,2023-10-11,2023-10-13,2023-10-21,2023-10-25,2023-11-03,Hired
C06262,Marketing Specialist,Tech,Referral,2024-06-06,,,,,Dropped
C06263,Marketing Specialist,HR,Naukri,2025-04-20,2025-04-30,2025-05-10,2025-05-16,,Rejected
C06264,Product Manager,Product,Company Website,2024-08-09,2024-08-17,2024-08-21,2024-08-26,2024-09-04,Hired
C06265,Software Engineer,Sales,Company Website,2024-12-18,,,,,Hired
C06266,Sales Executive,Marketing,LinkedIn,2024-02-12,,,,,Dropped
C06267,Data Scientist,Product,Company Website,2025-08-06,2025-08-16,,,,Dropped
C06268,HR Manager,Marketing,Naukri,2025-04-12,2025-04-15,2025-04-22,2025-04-29,,Dropped
C06269,Product Manager,Tech,Referral,2025-08-30,2025-09-02,2025-09-10,2025-09-19,,Dropped
C06270,Product Manager,Marketing,Naukri,2025-08-27,2025-08-31,2025-09-13,2025-09-20,,Rejected
C06271,Data Scientist,Product,LinkedIn,2025-07-28,2025-08-05,,,,Dropped
C06272,Sales Executive,Sales,Referral,2024-10-22,2024-10-31,,,,Rejected
C06273,Product Manager,Tech,Naukri,2024-01-06,2024-01-16,2024-01-18,2024-01-19,2024-01-21,Hired
C06274,Data Scientist,Product,AngelList,2025-09-10,2025-09-19,2025-09-27,,,Rejected
C06275,Marketing Specialist,Marketing,Naukri,2025-09-02,2025-09-08,2025-09-18,,,Hired
C06276,Marketing Specialist,Tech,AngelList,2024-09-08,2024-09-16,2024-09-17,,,Hired
C06277,Data Scientist,Tech,Company Website,2025-05-02,2025-05-11,2025-05-22,2025-05-27,2025-06-08,Hired
C06278,HR Manager,HR,AngelList,2024-02-23,2024-03-01,2024-03-02,2024-03-04,,Rejected
C06279,Marketing Specialist,Sales,Company Website,2025-05-06,2025-05-07,2025-05-19,2025-05-25,,Rejected
C06280,Data Scientist,Marketing,Company Website,2024-08-24,2024-09-02,2024-09-06,,,Hired
C06281,Data Scientist,HR,Naukri,2024-12-19,2024-12-25,2025-01-05,2025-01-12,,Rejected
C06282,Marketing Specialist,Sales,LinkedIn,2025-04-22,2025-04-28,2025-05-01,,,Hired
C06283,Data Scientist,HR,Company Website,2024-01-31,2024-02-01,,,,Rejected
C06284,Product Manager,Product,Company Website,2023-12-26,2024-01-01,2024-01-11,2024-01-19,2024-01-29,Hired
C06285,Data Scientist,Sales,AngelList,2025-05-17,2025-05-22,2025-06-02,,,Hired
C06286,Data Scientist,Product,Company Website,2024-02-20,2024-02-21,2024-02-26,2024-02-27,,Rejected
C06287,Data Scientist,Marketing,Referral,2024-11-07,2024-11-16,2024-12-01,,,Dropped
C06288,Data Scientist,HR,Company Website,2024-02-22,2024-02-23,2024-03-06,2024-03-15,,Dropped
C06289,Sales Executive,Product,LinkedIn,2025-02-18,2025-02-19,2025-03-04,2025-03-13,,Dropped
C06290,Product Manager,Sales,Referral,2024-03-24,2024-04-01,2024-04-04,,,Rejected
C06291,Data Scientist,Product,Referral,2023-09-26,2023-10-04,,,,Dropped
C06292,Software Engineer,HR,AngelList,2024-09-10,2024-09-15,2024-09-21,2024-09-28,,Rejected
C06293,Software Engineer,HR,LinkedIn,2025-04-18,2025-04-28,2025-04-29,2025-05-01,,Dropped
C06294,Software Engineer,HR,AngelList,2023-10-08,2023-10-15,2023-10-29,2023-11-02,,Dropped
C06295,Marketing Specialist,HR,LinkedIn,2025-05-02,2025-05-09,2025-05-12,2025-05-15,,Rejected
C06296,Marketing Specialist,Sales,LinkedIn,2025-06-15,2025-06-16,2025-06-30,,,Dropped
C06297,HR Manager,HR,LinkedIn,2023-12-21,,,,,Rejected
C06298,Sales Executive,Tech,Naukri,2024-02-20,2024-02-21,2024-02-27,,,Rejected
C06299,Software Engineer,Tech,LinkedIn,2023-11-29,2023-12-06,2023-12-16,2023-12-24,2024-01-11,Hired
C06300,Sales Executive,Product,Naukri,2023-10-08,2023-10-13,2023-10-15,2023-10-22,,Rejected
C06301,Software Engineer,Product,AngelList,2025-06-26,,,,,Hired
C06302,HR Manager,Tech,AngelList,2024-04-15,2024-04-24,,,,Dropped
C06303,Product Manager,HR,Naukri,2025-08-01,2025-08-06,,,,Hired
C06304,Sales Executive,Product,AngelList,2024-05-03,2024-05-13,2024-05-18,2024-05-23,,Dropped
C06305,Product Manager,Sales,LinkedIn,2024-05-15,2024-05-17,2024-05-25,2024-06-01,,Rejected
C06306,HR Manager,Tech,Naukri,2025-08-31,2025-09-07,,,,Hired
C06307,Sales Executive,Sales,Naukri,2024-11-28,2024-12-05,,,,Dropped
C06308,Product Manager,Sales,LinkedIn,2025-04-06,2025-04-10,2025-04-13,2025-04-14,2025-04-18,Hired
C06309,HR Manager,HR,LinkedIn,2025-03-09,2025-03-19,2025-03-26,,,Dropped
C06310,Data Scientist,HR,Referral,2025-05-13,2025-05-16,2025-05-23,2025-06-01,,Dropped
C06311,Sales Executive,HR,LinkedIn,2024-08-03,2024-08-12,2024-08-19,2024-08-20,2024-08-31,Hired
C06312,Product Manager,Sales,AngelList,2024-12-05,2024-12-07,2024-12-21,2024-12-25,2024-12-27,Hired
C06313,HR Manager,HR,Company Website,2024-01-13,2024-01-18,2024-01-27,,,Hired
C06314,Data Scientist,Marketing,Company Website,2024-06-28,2024-07-06,2024-07-16,2024-07-26,2024-08-03,Hired
C06315,Sales Executive,Sales,Referral,2025-07-14,,,,,Rejected
C06316,Data Scientist,HR,LinkedIn,2024-07-18,2024-07-19,,,,Rejected
C06317,Software Engineer,HR,Naukri,2024-05-08,2024-05-18,,,,Dropped
C06318,Sales Executive,Sales,Referral,2024-11-18,2024-11-26,2024-11-28,2024-12-06,2024-12-19,Hired
C06319,HR Manager,Tech,Naukri,2023-11-28,2023-12-05,2023-12-08,,,Hired
C06320,HR Manager,HR,LinkedIn,2023-12-16,2023-12-25,2023-12-31,2024-01-04,,Dropped
C06321,Sales Executive,Marketing,Company Website,2025-06-30,2025-07-09,2025-07-10,,,Hired
C06322,Software Engineer,Tech,Referral,2025-04-11,2025-04-17,2025-04-27,2025-04-30,,Dropped
C06323,Sales Executive,Marketing,LinkedIn,2025-08-10,2025-08-15,2025-08-27,2025-09-01,2025-09-10,Hired
C06324,Product Manager,Tech,LinkedIn,2024-08-09,,,,,Rejected
C06325,HR Manager,Marketing,Naukri,2025-09-09,2025-09-16,2025-10-01,,,Dropped
C06326,Marketing Specialist,HR,Naukri,2024-02-11,2024-02-14,2024-02-17,,,Dropped
C06327,Data Scientist,Marketing,LinkedIn,2024-05-30,2024-06-06,2024-06-11,2024-06-18,,Dropped
C06328,HR Manager,Tech,Naukri,2024-05-10,,,,,Dropped
C06329,Software Engineer,Marketing,LinkedIn,2024-07-13,2024-07-22,,,,Hired
C06330,Marketing Specialist,Marketing,Company Website,2024-01-07,2024-01-13,2024-01-15,,,Dropped
C06331,Sales Executive,Marketing,Referral,2024-05-27,2024-05-29,2024-06-10,2024-06-15,,Dropped
C06332,HR Manager,HR,Company Website,2025-07-10,2025-07-11,2025-07-13,2025-07-14,2025-07-31,Hired
C06333,Product Manager,HR,Company Website,2024-04-09,2024-04-18,2024-05-01,2024-05-10,2024-05-11,Hired
C06334,Marketing Specialist,Marketing,Company Website,2025-02-11,2025-02-13,,,,Rejected
C06335,Software Engineer,Product,Company Website,2023-09-27,2023-10-06,2023-10-14,2023-10-17,,Rejected
C06336,Software Engineer,Tech,LinkedIn,2024-12-13,2024-12-16,2024-12-31,2025-01-06,,Dropped
C06337,Marketing Specialist,Tech,LinkedIn,2024-11-08,2024-11-12,2024-11-22,2024-12-02,2024-12-08,Hired
C06338,Data Scientist,HR,LinkedIn,2024-01-30,2024-01-31,2024-02-03,2024-02-11,,Rejected
C06339,HR Manager,Product,AngelList,2025-08-17,2025-08-27,,,,Hired
C06340,Sales Executive,Product,LinkedIn,2024-05-17,,,,,Dropped
C06341,Software Engineer,Product,LinkedIn,2024-04-10,2024-04-17,2024-04-29,2024-05-01,,Dropped
C06342,Product Manager,Tech,Naukri,2025-04-07,2025-04-09,2025-04-12,2025-04-16,2025-05-02,Hired
C06343,Product Manager,HR,AngelList,2024-07-30,,,,,Rejected
C06344,Sales Executive,HR,Referral,2025-03-18,2025-03-20,2025-03-22,2025-03-30,,Dropped
C06345,Product Manager,Tech,LinkedIn,2024-09-10,2024-09-18,,,,Rejected
C06346,Data Scientist,Marketing,Naukri,2024-09-05,2024-09-10,,,,Dropped
C06347,Sales Executive,Product,LinkedIn,2025-06-16,2025-06-23,,,,Dropped
C06348,Product Manager,Sales,Referral,2024-04-19,,,,,Dropped
C06349,Data Scientist,Sales,LinkedIn,2023-11-10,2023-11-19,2023-11-22,,,Rejected
C06350,Product Manager,Marketing,Company Website,2025-05-22,2025-06-01,,,,Hired
C06351,HR Manager,HR,Referral,2024-10-01,2024-10-03,2024-10-07,2024-10-12,,Dropped
C06352,Sales Executive,HR,Company Website,2024-11-22,2024-11-28,2024-12-02,2024-12-04,,Dropped
C06353,Product Manager,Tech,Referral,2024-09-20,2024-09-29,2024-10-03,,,Rejected
C06354,Product Manager,Product,LinkedIn,2025-06-23,2025-06-25,2025-07-03,,,Rejected
C06355,Data Scientist,Sales,LinkedIn,2024-08-07,2024-08-15,2024-08-24,2024-09-01,,Dropped
C06356,HR Manager,Marketing,Referral,2024-03-29,,,,,Hired
C06357,HR Manager,Sales,Naukri,2024-05-20,2024-05-21,2024-06-04,,,Rejected
C06358,Data Scientist,Product,AngelList,2025-04-07,2025-04-14,2025-04-15,2025-04-16,,Dropped
C06359,HR Manager,Tech,Company Website,2023-10-23,,,,,Hired
C06360,Marketing Specialist,Marketing,LinkedIn,2023-11-21,2023-11-29,2023-12-04,,,Dropped
C06361,Product Manager,Tech,Company Website,2023-10-18,2023-10-26,2023-11-05,2023-11-14,,Dropped
C06362,Product Manager,Tech,AngelList,2024-06-25,2024-06-28,2024-07-12,2024-07-22,,Rejected
C06363,HR Manager,Marketing,LinkedIn,2025-04-07,2025-04-09,,,,Rejected
C06364,Product Manager,Marketing,Company Website,2025-05-12,2025-05-17,2025-05-21,,,Rejected
C06365,HR Manager,Marketing,AngelList,2024-04-28,2024-05-03,2024-05-14,2024-05-16,,Dropped
C06366,Data Scientist,Tech,Referral,2024-05-31,2024-06-06,2024-06-09,2024-06-13,,Dropped
C06367,Sales Executive,Sales,Company Website,2024-08-13,2024-08-14,,,,Hired
C06368,Data Scientist,Sales,AngelList,2023-12-21,2023-12-30,2024-01-12,2024-01-14,,Rejected
C06369,Sales Executive,Sales,AngelList,2025-07-25,,,,,Rejected
C06370,Marketing Specialist,Tech,LinkedIn,2024-05-28,2024-05-31,2024-06-02,2024-06-03,2024-06-20,Hired
C06371,Data Scientist,Marketing,LinkedIn,2025-06-04,2025-06-09,2025-06-13,,,Dropped
C06372,Software Engineer,Sales,LinkedIn,2025-01-25,2025-02-04,2025-02-15,2025-02-16,2025-03-06,Hired
C06373,Marketing Specialist,HR,Naukri,2025-03-27,2025-03-30,2025-04-05,,,Hired
C06374,Product Manager,Tech,Referral,2025-02-23,2025-03-03,2025-03-12,2025-03-21,,Rejected
C06375,Data Scientist,Marketing,AngelList,2024-06-28,2024-07-06,2024-07-15,,,Hired
C06376,Sales Executive,Marketing,Naukri,2024-05-30,2024-06-04,2024-06-06,2024-06-08,,Dropped
C06377,HR Manager,Tech,AngelList,2023-11-25,,,,,Rejected
C06378,HR Manager,Sales,Company Website,2025-01-03,2025-01-05,2025-01-08,,,Hired
C06379,Data Scientist,Sales,Naukri,2025-07-03,2025-07-13,2025-07-21,,,Hired
C06380,Data Scientist,Tech,LinkedIn,2024-09-13,2024-09-20,2024-09-24,,,Dropped
C06381,Marketing Specialist,HR,LinkedIn,2024-06-17,2024-06-19,2024-07-03,2024-07-09,,Dropped
C06382,Data Scientist,HR,Referral,2023-12-03,2023-12-05,2023-12-15,,,Dropped
C06383,HR Manager,HR,Naukri,2025-04-21,2025-04-29,,,,Hired
C06384,Software Engineer,Product,Company Website,2024-11-28,2024-12-03,2024-12-13,2024-12-18,,Dropped
C06385,Data Scientist,Tech,Company Website,2024-04-12,2024-04-15,2024-04-16,2024-04-23,,Dropped
C06386,HR Manager,HR,Referral,2024-03-31,,,,,Rejected
C06387,HR Manager,Product,Company Website,2023-09-18,2023-09-28,,,,Rejected
C06388,Data Scientist,HR,LinkedIn,2025-09-11,2025-09-16,2025-09-30,2025-10-03,2025-10-14,Hired
C06389,Marketing Specialist,HR,Referral,2025-03-30,2025-04-06,2025-04-21,2025-05-01,,Dropped
C06390,Sales Executive,Marketing,Naukri,2024-05-28,2024-06-04,2024-06-15,2024-06-23,2024-06-30,Hired
C06391,Sales Executive,Tech,Referral,2025-02-05,9999-99-99,2025-02-14,2025-02-20,,Rejected
C06392,Marketing Specialist,Tech,Company Website,2025-03-20,2025-03-30,2025-04-02,2025-04-06,2025-04-17,Hired
C06393,Product Manager,Product,LinkedIn,2023-11-03,2023-11-09,2023-11-11,,,Rejected
C06394,HR Manager,HR,Naukri,2025-02-03,2025-02-10,2025-02-16,2025-02-20,,Rejected
C06395,Product Manager,Sales,Referral,2025-09-12,2025-09-15,2025-09-25,,,Rejected
C06396,Product Manager,Sales,LinkedIn,2025-06-10,2025-06-17,2025-06-26,2025-06-30,2025-07-16,Hired
C06397,Sales Executive,Product,Referral,2024-08-13,2024-08-21,2024-08-24,2024-08-29,,Rejected
C06398,Sales Executive,Marketing,LinkedIn,2023-11-08,2023-11-18,2023-12-02,,,Dropped
C06399,Software Engineer,HR,Referral,2023-10-23,2023-10-28,,,,Hired
C06400,HR Manager,Marketing,LinkedIn,2024-07-16,2024-07-23,2024-07-30,2024-08-04,,Dropped
C06401,Software Engineer,HR,Company Website,2025-08-15,2025-08-21,2025-09-03,2025-09-06,,Dropped
C06402,Marketing Specialist,HR,Company Website,2024-09-14,2024-09-15,2024-09-20,2024-09-30,,Dropped
C06403,Data Scientist,Product,LinkedIn,2024-03-23,2024-03-29,2024-04-13,2024-04-14,2024-04-28,Hired
C06404,Software Engineer,HR,Company Website,2024-08-02,2024-08-12,2024-08-17,,,Dropped
C06405,Data Scientist,HR,Referral,2023-12-02,2023-12-11,,,,Hired
C06406,Product Manager,Sales,Naukri,2025-02-05,2025-02-06,2025-02-15,,,Hired
C06407,HR Manager,Tech,Naukri,2024-05-16,,,,,Rejected
C06408,Marketing Specialist,HR,Naukri,2025-03-09,2025-03-18,2025-03-20,2025-03-30,,Dropped
C06409,Software Engineer,Tech,Company Website,2024-11-08,2024-11-12,2024-11-27,,,Rejected
C06410,HR Manager,Marketing,Company Website,2025-09-13,2025-09-19,2025-09-30,2025-10-08,,Dropped
C06411,Marketing Specialist,HR,Referral,2025-09-04,2025-09-07,2025-09-16,2025-09-18,,Dropped
C06412,Product Manager,Sales,AngelList,2023-10-08,2023-10-09,,,,Dropped
C06413,Product Manager,Marketing,Referral,2025-09-09,2025-09-11,2025-09-26,2025-10-03,,Dropped
C06414,Product Manager,Sales,Referral,2024-09-26,2024-09-27,2024-10-07,2024-10-16,,Dropped
C06415,Product Manager,Sales,LinkedIn,2024-11-09,,,,,Rejected
C06416,Sales Executive,Product,Company Website,2025-04-14,2025-04-16,2025-04-21,,,Hired
